Name	ID	Organism	log2FoldChange	Base
PSIP1	ENSG00000164985	Mus musculus	1.5920265848983766	Amacrine Cell
PSIP1	ENSG00000164985	Mus musculus	1.595238604783352	Cone
PSIP1	ENSG00000164985	Homo sapiens	1.951701994034239	Neurogenic Cell
PSIP1	ENSG00000164985	Homo sapiens	1.796126790509334	Rod Bipolar Cell
PSIP1	ENSG00000164985	Mus musculus	2.606101156593317	Rod Bipolar Cell
PSIP1	ENSG00000164985	Homo sapiens	1.5800527672045048	RPC
PSIP1	ENSG00000164985	Mus musculus	-2.878979756754006	Microglia
PSIP1	ENSG00000164985	Homo sapiens	-1.2815476692598649	Microglia
PSIP1	ENSG00000164985	Homo sapiens	-0.8762147839548864	Melanocyte
PSIP1	ENSG00000164985	Mus musculus	1.0987076567650371	Retinal Ganglion Cell
PSIP1	ENSG00000164985	Mus musculus	1.849654538222242	AC/HC Precursor
PSIP1	ENSG00000164985	Mus musculus	1.1890944267140409	Horizontal Cell
PSIP1	ENSG00000164985	Homo sapiens	0.8962789124286041	Cone
PSIP1	ENSG00000164985	Mus musculus	1.1380237959247816	Rod
PSIP1	ENSG00000164985	Mus musculus	-1.3528393448370486	Macrophage
PSIP1	ENSG00000164985	Macaca fascicularis	-2.158564863189542	Macrophage
PSIP1	ENSG00000164985	Homo sapiens	0.7870440621349644	Horizontal Cell
PSIP1	ENSG00000164985	Homo sapiens	1.112915231490203	AC/HC Precursor
PSIP1	ENSG00000164985	Mus musculus	-1.431267268593107	Melanocyte
PSIP1	ENSG00000164985	Macaca fascicularis	-1.5884391393171902	Microglia
PSIP1	ENSG00000164985	Macaca fascicularis	1.1507064753396228	Amacrine Cell
PSIP1	ENSG00000164985	Mus musculus	-0.43945728135409723	Pericyte
PSIP1	ENSG00000164985	Mus musculus	0.4055122251759155	Muller Glia
PSIP1	ENSG00000164985	Macaca fascicularis	-0.908210739648655	Retinal Ganglion Cell
PSIP1	ENSG00000164985	Homo sapiens	0.197594448392359	Muller Glia
PSIP1	ENSG00000164985	Homo sapiens	0.20896171623024337	Pericyte
PSIP1	ENSG00000164985	Homo sapiens	0.08013732367944178	Retinal Ganglion Cell
PSIP1	ENSG00000164985	Macaca fascicularis	0.6309303361359394	Bipolar Cell
PSIP1	ENSG00000164985	Macaca fascicularis	0.3607811049681886	Pericyte
PSIP1	ENSG00000164985	Macaca fascicularis	-0.18975232310089682	Cone
PSIP1	ENSG00000164985	Macaca fascicularis	-0.14236119037309974	Rod
PSIP1	ENSG00000164985	Macaca fascicularis	0.499060588711591	Horizontal Cell
PSIP1	ENSG00000164985	Macaca fascicularis	0.25595878615945333	Melanocyte
PSIP1	ENSG00000164985	Macaca fascicularis	0.04615157992553966	Muller Glia
PVALB	ENSG00000100362	Homo sapiens	9.339000748269383	Retinal Ganglion Cell
PVALB	ENSG00000100362	Macaca fascicularis	6.9904045438960765	Retinal Ganglion Cell
PVALB	ENSG00000100362	Homo sapiens	8.534303879966373	Horizontal Cell
PVALB	ENSG00000100362	Macaca fascicularis	6.502404049522954	Horizontal Cell
PVALB	ENSG00000100362	Homo sapiens	5.114059220313898	Amacrine Cell
PVALB	ENSG00000100362	Mus musculus	6.655956485488631	Retinal Ganglion Cell
PVALB	ENSG00000100362	Homo sapiens	2.9187735673041053	Microglia
PVALB	ENSG00000100362	Homo sapiens	-2.918715741390495	Melanocyte
PVALB	ENSG00000100362	Homo sapiens	1.8908417292745892	Bipolar Cell
PVALB	ENSG00000100362	Macaca fascicularis	-2.075410096655195	Pericyte
PVALB	ENSG00000100362	Mus musculus	-2.785701496239958	Rod
PVALB	ENSG00000100362	Mus musculus	2.4511632406806907	Amacrine Cell
PVALB	ENSG00000100362	Macaca fascicularis	-1.9646601872020837	Muller Glia
PVALB	ENSG00000100362	Mus musculus	2.8183310255005463	Microglia
PVALB	ENSG00000100362	Mus musculus	-2.20370406333981	RPC
PVALB	ENSG00000100362	Mus musculus	1.8203060816681746	Horizontal Cell
PVALB	ENSG00000100362	Homo sapiens	-0.9794321126675787	Rod
PVALB	ENSG00000100362	Homo sapiens	-1.0310505443215892	Muller Glia
PVALB	ENSG00000100362	Mus musculus	-1.8765540617461747	Neurogenic Cell
PVALB	ENSG00000100362	Macaca fascicularis	-1.202395980918444	Rod
PVALB	ENSG00000100362	Macaca fascicularis	1.380586571108045	Microglia
PVALB	ENSG00000100362	Homo sapiens	-1.3945244096083986	AC/HC Precursor
PVALB	ENSG00000100362	Homo sapiens	0.9375877881017194	Pericyte
PVALB	ENSG00000100362	Mus musculus	1.1591634184793196	Macrophage
PVALB	ENSG00000100362	Macaca fascicularis	-1.3832724344052072	Macrophage
PVALB	ENSG00000100362	Mus musculus	0.7655269159907095	Bipolar Cell
PVALB	ENSG00000100362	Homo sapiens	0.8627421775948102	RPC
PVALB	ENSG00000100362	Macaca fascicularis	0.951014341320612	Amacrine Cell
PVALB	ENSG00000100362	Macaca fascicularis	-0.6905432514931079	Cone
PVALB	ENSG00000100362	Homo sapiens	-0.7588606783840749	Rod Bipolar Cell
PVALB	ENSG00000100362	Macaca fascicularis	-0.9108625400152139	Bipolar Cell
PVALB	ENSG00000100362	Mus musculus	-0.5247363401912238	Cone
PVALB	ENSG00000100362	Mus musculus	0.4119513789231387	Pericyte
PVALB	ENSG00000100362	Homo sapiens	0.191219280064761	Macrophage
PVALB	ENSG00000100362	Homo sapiens	-0.07874394093276879	Cone
PVALB	ENSG00000100362	Mus musculus	0.13524270329213456	AC/HC Precursor
PVALB	ENSG00000100362	Mus musculus	0.12172113362813788	Rod Bipolar Cell
PVALB	ENSG00000100362	Mus musculus	-0.5060710225275615	Melanocyte
PVALB	ENSG00000100362	Homo sapiens	0.08085007434921987	Neurogenic Cell
PVALB	ENSG00000100362	Mus musculus	0.04862012851695375	Muller Glia
PVALB	ENSG00000100362	Macaca fascicularis	-0.5186785644770314	Melanocyte
RGS5	ENSG00000143248	Macaca fascicularis	9.513923109456236	Pericyte
RGS5	ENSG00000143248	Mus musculus	10.589846847492485	Pericyte
RGS5	ENSG00000143248	Homo sapiens	6.1528447158098185	Pericyte
RGS5	ENSG00000143248	Macaca fascicularis	-6.085357931325411	Retinal Ganglion Cell
RGS5	ENSG00000143248	Macaca fascicularis	-4.353554979249888	Muller Glia
RGS5	ENSG00000143248	Mus musculus	-5.5613449760714015	Cone
RGS5	ENSG00000143248	Macaca fascicularis	-4.327445513780514	Rod
RGS5	ENSG00000143248	Macaca fascicularis	-3.94621274708295	Bipolar Cell
RGS5	ENSG00000143248	Macaca fascicularis	-3.028994651682604	Amacrine Cell
RGS5	ENSG00000143248	Macaca fascicularis	-4.046130579036816	Macrophage
RGS5	ENSG00000143248	Mus musculus	3.742127927843338	Muller Glia
RGS5	ENSG00000143248	Mus musculus	-3.2319851774555475	Rod
RGS5	ENSG00000143248	Mus musculus	-3.96397250531891	Neurogenic Cell
RGS5	ENSG00000143248	Macaca fascicularis	-3.599958323517967	Cone
RGS5	ENSG00000143248	Homo sapiens	-1.2998686091499818	Rod
RGS5	ENSG00000143248	Mus musculus	-2.1831217548868587	Horizontal Cell
RGS5	ENSG00000143248	Mus musculus	-1.6504911446053039	Retinal Ganglion Cell
RGS5	ENSG00000143248	Homo sapiens	-1.3598640153995984	Retinal Ganglion Cell
RGS5	ENSG00000143248	Mus musculus	-3.404542850029751	Rod Bipolar Cell
RGS5	ENSG00000143248	Homo sapiens	-1.6887266908590903	Microglia
RGS5	ENSG00000143248	Homo sapiens	-1.2695568997124675	Bipolar Cell
RGS5	ENSG00000143248	Homo sapiens	-1.7704017240253045	Horizontal Cell
RGS5	ENSG00000143248	Mus musculus	2.061393177302691	Macrophage
RGS5	ENSG00000143248	Mus musculus	-1.4220070124093622	Bipolar Cell
RGS5	ENSG00000143248	Homo sapiens	-1.3261839619619251	Cone
RGS5	ENSG00000143248	Macaca fascicularis	-3.429455595837949	Microglia
RGS5	ENSG00000143248	Homo sapiens	-0.789222485248058	Muller Glia
RGS5	ENSG00000143248	Mus musculus	-2.1197360281321127	AC/HC Precursor
RGS5	ENSG00000143248	Homo sapiens	-1.8068636458341205	Neurogenic Cell
RGS5	ENSG00000143248	Mus musculus	0.8507585663485064	Amacrine Cell
RGS5	ENSG00000143248	Homo sapiens	-0.6930896058019742	Amacrine Cell
RGS5	ENSG00000143248	Homo sapiens	0.6829289634534831	Macrophage
RGS5	ENSG00000143248	Homo sapiens	1.2024061834948652	Rod Bipolar Cell
RGS5	ENSG00000143248	Homo sapiens	-0.5442028571238366	Melanocyte
RGS5	ENSG00000143248	Macaca fascicularis	-2.9713093041809353	Horizontal Cell
RGS5	ENSG00000143248	Homo sapiens	-0.5357851969320611	RPC
RGS5	ENSG00000143248	Macaca fascicularis	1.2724194683331542	Melanocyte
RGS5	ENSG00000143248	Mus musculus	0.9603955922543862	Melanocyte
RGS5	ENSG00000143248	Mus musculus	0.3656354921063874	Microglia
RGS5	ENSG00000143248	Homo sapiens	0.33586274886613293	AC/HC Precursor
RGS5	ENSG00000143248	Mus musculus	-0.18952988913743324	RPC
RHBDL3	ENSG00000141314	Homo sapiens	3.844203587510707	Rod
RHBDL3	ENSG00000141314	Homo sapiens	2.9497372429072146	Bipolar Cell
RHBDL3	ENSG00000141314	Homo sapiens	3.2826610936781067	Cone
RHBDL3	ENSG00000141314	Homo sapiens	4.685189133180018	Neurogenic Cell
RHBDL3	ENSG00000141314	Homo sapiens	2.6709204778538003	Retinal Ganglion Cell
RHBDL3	ENSG00000141314	Homo sapiens	2.677271322439232	Horizontal Cell
RHBDL3	ENSG00000141314	Mus musculus	3.1008096516842913	Neurogenic Cell
RHBDL3	ENSG00000141314	Homo sapiens	2.875363147817328	RPC
RHBDL3	ENSG00000141314	Homo sapiens	-2.694643393864318	Melanocyte
RHBDL3	ENSG00000141314	Mus musculus	2.3174558769492357	Rod
RHBDL3	ENSG00000141314	Homo sapiens	2.966874055387874	AC/HC Precursor
RHBDL3	ENSG00000141314	Homo sapiens	1.4218364368843384	Muller Glia
RHBDL3	ENSG00000141314	Mus musculus	3.056775477196896	AC/HC Precursor
RHBDL3	ENSG00000141314	Mus musculus	1.514647163481701	Cone
RHBDL3	ENSG00000141314	Mus musculus	1.316788733943029	Amacrine Cell
RHBDL3	ENSG00000141314	Mus musculus	1.457557370021254	Muller Glia
RHBDL3	ENSG00000141314	Mus musculus	-2.112110538153965	Macrophage
RHBDL3	ENSG00000141314	Mus musculus	-2.3466739785018813	Microglia
RHBDL3	ENSG00000141314	Homo sapiens	1.011990719371378	Amacrine Cell
RHBDL3	ENSG00000141314	Homo sapiens	-1.3818712090450098	Macrophage
RHBDL3	ENSG00000141314	Mus musculus	0.9450327895132233	Retinal Ganglion Cell
RHBDL3	ENSG00000141314	Mus musculus	1.074043642325867	RPC
RHBDL3	ENSG00000141314	Mus musculus	-2.01082916576854	Rod Bipolar Cell
RHBDL3	ENSG00000141314	Mus musculus	0.8655381717035852	Horizontal Cell
RHBDL3	ENSG00000141314	Mus musculus	-1.6600037649652946	Melanocyte
RHBDL3	ENSG00000141314	Homo sapiens	-0.5847858992602244	Pericyte
RHBDL3	ENSG00000141314	Mus musculus	0.40862486628416916	Pericyte
RHBDL3	ENSG00000141314	Homo sapiens	-0.18943166313349655	Microglia
RHBDL3	ENSG00000141314	Homo sapiens	0.06806379792835397	Rod Bipolar Cell
RHBDL3	ENSG00000141314	Mus musculus	-0.008725960894681983	Bipolar Cell
RHBDL3	ENSG00000141314	Macaca fascicularis	0.5796013664044463	Amacrine Cell
RHBDL3	ENSG00000141314	Macaca fascicularis	0.35852786487245925	Bipolar Cell
RHBDL3	ENSG00000141314	Macaca fascicularis	-0.6384519422550582	Cone
RHBDL3	ENSG00000141314	Macaca fascicularis	-0.09857715434398265	Horizontal Cell
RHBDL3	ENSG00000141314	Macaca fascicularis	-0.37275619090495005	Macrophage
RHBDL3	ENSG00000141314	Macaca fascicularis	-0.18570814053766638	Melanocyte
RHBDL3	ENSG00000141314	Macaca fascicularis	-0.2853218733457652	Microglia
RHBDL3	ENSG00000141314	Macaca fascicularis	-0.4746288780678342	Muller Glia
RHBDL3	ENSG00000141314	Macaca fascicularis	-0.3355450172463569	Pericyte
RHBDL3	ENSG00000141314	Macaca fascicularis	1.4080635310507004	Retinal Ganglion Cell
RHBDL3	ENSG00000141314	Macaca fascicularis	1.0013422134356242	Rod
RHO	ENSG00000163914	Homo sapiens	10.598112317805468	Rod
RHO	ENSG00000163914	Mus musculus	9.632903833377155	Rod
RHO	ENSG00000163914	Mus musculus	5.718447784529496	Cone
RHO	ENSG00000163914	Homo sapiens	5.638903503559582	Microglia
RHO	ENSG00000163914	Homo sapiens	5.517344320725564	Bipolar Cell
RHO	ENSG00000163914	Homo sapiens	5.4110188598050994	Cone
RHO	ENSG00000163914	Homo sapiens	4.05858860633558	Muller Glia
RHO	ENSG00000163914	Mus musculus	3.1057153769706147	Bipolar Cell
RHO	ENSG00000163914	Macaca fascicularis	6.020675034612028	Rod
RHO	ENSG00000163914	Homo sapiens	3.089270058092508	Amacrine Cell
RHO	ENSG00000163914	Mus musculus	-3.6138359508250426	RPC
RHO	ENSG00000163914	Mus musculus	3.049542116166609	Pericyte
RHO	ENSG00000163914	Mus musculus	3.109257309649118	Microglia
RHO	ENSG00000163914	Mus musculus	-1.8919735789888315	Retinal Ganglion Cell
RHO	ENSG00000163914	Mus musculus	-3.651788031051806	Rod Bipolar Cell
RHO	ENSG00000163914	Homo sapiens	-2.4753399603427155	RPC
RHO	ENSG00000163914	Mus musculus	1.7321943971160938	Muller Glia
RHO	ENSG00000163914	Homo sapiens	1.9045505926596045	Pericyte
RHO	ENSG00000163914	Homo sapiens	1.6200112678113252	Horizontal Cell
RHO	ENSG00000163914	Mus musculus	1.4453545616161823	Macrophage
RHO	ENSG00000163914	Homo sapiens	-1.1738462163549634	Melanocyte
RHO	ENSG00000163914	Homo sapiens	-1.8315877892297079	Neurogenic Cell
RHO	ENSG00000163914	Homo sapiens	1.5656986009286427	Rod Bipolar Cell
RHO	ENSG00000163914	Homo sapiens	1.0285874778459383	Macrophage
RHO	ENSG00000163914	Mus musculus	0.7518985101392041	Amacrine Cell
RHO	ENSG00000163914	Homo sapiens	-1.5366286771508915	AC/HC Precursor
RHO	ENSG00000163914	Mus musculus	-1.0092800567195908	Neurogenic Cell
RHO	ENSG00000163914	Mus musculus	-1.0348897295330106	AC/HC Precursor
RHO	ENSG00000163914	Macaca fascicularis	1.2964022810328437	Cone
RHO	ENSG00000163914	Homo sapiens	-0.4677032880294474	Retinal Ganglion Cell
RHO	ENSG00000163914	Macaca fascicularis	-1.1908798131425804	Retinal Ganglion Cell
RHO	ENSG00000163914	Macaca fascicularis	-1.1597225801262594	Macrophage
RHO	ENSG00000163914	Mus musculus	-0.35122162563998144	Horizontal Cell
RHO	ENSG00000163914	Macaca fascicularis	1.2112204892634888	Microglia
RHO	ENSG00000163914	Macaca fascicularis	1.430565941883661	Bipolar Cell
RHO	ENSG00000163914	Mus musculus	0.6201029692526212	Melanocyte
RHO	ENSG00000163914	Macaca fascicularis	-1.0711599182607199	Pericyte
RHO	ENSG00000163914	Macaca fascicularis	-1.1060452030331691	Amacrine Cell
RHO	ENSG00000163914	Macaca fascicularis	0.8319170861988537	Horizontal Cell
RHO	ENSG00000163914	Macaca fascicularis	-0.9593035894106305	Melanocyte
RHO	ENSG00000163914	Macaca fascicularis	-0.5520645606646731	Muller Glia
RLBP1	ENSG00000140522	Homo sapiens	10.167939194003875	Muller Glia
RLBP1	ENSG00000140522	Mus musculus	8.75787732886334	Muller Glia
RLBP1	ENSG00000140522	Homo sapiens	3.729562905814625	Cone
RLBP1	ENSG00000140522	Mus musculus	3.885832975281267	Cone
RLBP1	ENSG00000140522	Homo sapiens	4.778387088240764	RPC
RLBP1	ENSG00000140522	Homo sapiens	2.4123730915111796	Microglia
RLBP1	ENSG00000140522	Homo sapiens	-2.5753625624775767	Retinal Ganglion Cell
RLBP1	ENSG00000140522	Mus musculus	3.2285786874587883	RPC
RLBP1	ENSG00000140522	Mus musculus	-3.552199338510382	Microglia
RLBP1	ENSG00000140522	Mus musculus	-3.1827972898667856	Macrophage
RLBP1	ENSG00000140522	Macaca fascicularis	4.30349889068806	Muller Glia
RLBP1	ENSG00000140522	Homo sapiens	-2.255854427017979	Melanocyte
RLBP1	ENSG00000140522	Mus musculus	-1.9638888415535714	Retinal Ganglion Cell
RLBP1	ENSG00000140522	Homo sapiens	2.959944393366808	Neurogenic Cell
RLBP1	ENSG00000140522	Homo sapiens	-1.7427401135480831	Amacrine Cell
RLBP1	ENSG00000140522	Mus musculus	-3.034266794067395	AC/HC Precursor
RLBP1	ENSG00000140522	Homo sapiens	-1.8700596927181186	Macrophage
RLBP1	ENSG00000140522	Homo sapiens	-2.5844518533229364	AC/HC Precursor
RLBP1	ENSG00000140522	Homo sapiens	-1.720136843094463	Horizontal Cell
RLBP1	ENSG00000140522	Homo sapiens	1.020300383683219	Rod
RLBP1	ENSG00000140522	Homo sapiens	-2.18125599750147	Rod Bipolar Cell
RLBP1	ENSG00000140522	Mus musculus	1.6139590040134821	Neurogenic Cell
RLBP1	ENSG00000140522	Mus musculus	-0.6685441598775987	Amacrine Cell
RLBP1	ENSG00000140522	Mus musculus	-1.0764357317754771	Rod Bipolar Cell
RLBP1	ENSG00000140522	Mus musculus	-1.5669749969153068	Melanocyte
RLBP1	ENSG00000140522	Mus musculus	-0.600651319916821	Pericyte
RLBP1	ENSG00000140522	Mus musculus	-0.424414421385233	Rod
RLBP1	ENSG00000140522	Homo sapiens	0.191276650056844	Bipolar Cell
RLBP1	ENSG00000140522	Mus musculus	0.15685137066093874	Bipolar Cell
RLBP1	ENSG00000140522	Mus musculus	-0.14875191723812325	Horizontal Cell
RLBP1	ENSG00000140522	Macaca fascicularis	-0.48897983303162734	Retinal Ganglion Cell
RLBP1	ENSG00000140522	Macaca fascicularis	-0.48781144891020445	Macrophage
RLBP1	ENSG00000140522	Macaca fascicularis	0.490842204747308	Microglia
RLBP1	ENSG00000140522	Macaca fascicularis	-0.6860441104660944	Pericyte
RLBP1	ENSG00000140522	Homo sapiens	0.038662098988952294	Pericyte
RLBP1	ENSG00000140522	Macaca fascicularis	0.06040463581719454	Rod
RLBP1	ENSG00000140522	Macaca fascicularis	0.46116808543815824	Horizontal Cell
RLBP1	ENSG00000140522	Macaca fascicularis	-0.30242847167146564	Melanocyte
RLBP1	ENSG00000140522	Macaca fascicularis	0.007880031891520948	Cone
RLBP1	ENSG00000140522	Macaca fascicularis	-0.4227035051525578	Amacrine Cell
RLBP1	ENSG00000140522	Macaca fascicularis	-0.07463980850268104	Bipolar Cell
RRH	ENSG00000180245	Homo sapiens	8.91888823596671	Muller Glia
RRH	ENSG00000180245	Mus musculus	8.055630035554124	Muller Glia
RRH	ENSG00000180245	Mus musculus	5.2751249169556536	RPC
RRH	ENSG00000180245	Mus musculus	3.574825501480918	Cone
RRH	ENSG00000180245	Macaca fascicularis	6.184470680688597	Muller Glia
RRH	ENSG00000180245	Homo sapiens	3.2410621622239573	RPC
RRH	ENSG00000180245	Mus musculus	3.095199443059253	Neurogenic Cell
RRH	ENSG00000180245	Mus musculus	-3.4393138763798095	Pericyte
RRH	ENSG00000180245	Homo sapiens	-2.619387839089155	Melanocyte
RRH	ENSG00000180245	Homo sapiens	2.175439638139835	Microglia
RRH	ENSG00000180245	Homo sapiens	-1.872166361108617	Retinal Ganglion Cell
RRH	ENSG00000180245	Mus musculus	-3.034738211436187	Microglia
RRH	ENSG00000180245	Macaca fascicularis	3.1867046875341143	Retinal Ganglion Cell
RRH	ENSG00000180245	Homo sapiens	1.3739241264954294	Cone
RRH	ENSG00000180245	Mus musculus	-3.1982380756869397	Rod Bipolar Cell
RRH	ENSG00000180245	Mus musculus	-1.430011677702744	Retinal Ganglion Cell
RRH	ENSG00000180245	Mus musculus	-2.2576635466845345	Macrophage
RRH	ENSG00000180245	Homo sapiens	-1.5605700972706342	Macrophage
RRH	ENSG00000180245	Macaca fascicularis	-2.461057015112031	Amacrine Cell
RRH	ENSG00000180245	Mus musculus	-2.2808855181606877	AC/HC Precursor
RRH	ENSG00000180245	Homo sapiens	0.7355537766856246	Rod
RRH	ENSG00000180245	Macaca fascicularis	-2.2784757911521494	Macrophage
RRH	ENSG00000180245	Macaca fascicularis	2.0683365221456924	Microglia
RRH	ENSG00000180245	Homo sapiens	1.2582792776191392	Neurogenic Cell
RRH	ENSG00000180245	Mus musculus	1.5620354941133918	Melanocyte
RRH	ENSG00000180245	Mus musculus	-0.4976607241724885	Amacrine Cell
RRH	ENSG00000180245	Homo sapiens	-0.6406598689518226	Pericyte
RRH	ENSG00000180245	Mus musculus	0.4059456047531034	Rod
RRH	ENSG00000180245	Macaca fascicularis	-1.216453581243712	Pericyte
RRH	ENSG00000180245	Macaca fascicularis	-1.3521530828162325	Bipolar Cell
RRH	ENSG00000180245	Mus musculus	-0.3822874669098182	Horizontal Cell
RRH	ENSG00000180245	Macaca fascicularis	-0.894831070737118	Rod
RRH	ENSG00000180245	Mus musculus	-0.24812556638228225	Bipolar Cell
RRH	ENSG00000180245	Homo sapiens	0.3439510970102363	Rod Bipolar Cell
RRH	ENSG00000180245	Macaca fascicularis	-0.4877203807420977	Cone
RRH	ENSG00000180245	Homo sapiens	-0.36362162852218904	AC/HC Precursor
RRH	ENSG00000180245	Homo sapiens	0.07055419856268409	Bipolar Cell
RRH	ENSG00000180245	Homo sapiens	0.1003094788462553	Horizontal Cell
RRH	ENSG00000180245	Homo sapiens	-0.0738435914762153	Amacrine Cell
RRH	ENSG00000180245	Macaca fascicularis	-0.039493026859277656	Horizontal Cell
RRH	ENSG00000180245	Macaca fascicularis	-0.1070965309199598	Melanocyte
SAG	ENSG00000130561	Homo sapiens	10.86258279694304	Rod
SAG	ENSG00000130561	Mus musculus	8.829071112546389	Rod
SAG	ENSG00000130561	Macaca fascicularis	8.984132837877041	Rod
SAG	ENSG00000130561	Mus musculus	7.376785251258124	Cone
SAG	ENSG00000130561	Macaca fascicularis	-8.930583216324676	Retinal Ganglion Cell
SAG	ENSG00000130561	Homo sapiens	5.721679009790936	Bipolar Cell
SAG	ENSG00000130561	Homo sapiens	5.694006159102978	Microglia
SAG	ENSG00000130561	Homo sapiens	5.468227055219082	Cone
SAG	ENSG00000130561	Macaca fascicularis	-4.449124786432673	Amacrine Cell
SAG	ENSG00000130561	Mus musculus	3.246404979176727	Bipolar Cell
SAG	ENSG00000130561	Homo sapiens	3.5742565628460357	Muller Glia
SAG	ENSG00000130561	Macaca fascicularis	3.5203566371058637	Cone
SAG	ENSG00000130561	Macaca fascicularis	3.0101198367603805	Microglia
SAG	ENSG00000130561	Homo sapiens	3.1683548986801147	Amacrine Cell
SAG	ENSG00000130561	Mus musculus	-3.268303848689474	RPC
SAG	ENSG00000130561	Macaca fascicularis	2.523702002055472	Bipolar Cell
SAG	ENSG00000130561	Mus musculus	-1.6529614871910785	Retinal Ganglion Cell
SAG	ENSG00000130561	Mus musculus	-3.455678379644301	Rod Bipolar Cell
SAG	ENSG00000130561	Mus musculus	2.084609626768323	Microglia
SAG	ENSG00000130561	Homo sapiens	2.421198127983775	Rod Bipolar Cell
SAG	ENSG00000130561	Mus musculus	1.5864228866423078	Pericyte
SAG	ENSG00000130561	Mus musculus	-1.7894313947736369	Neurogenic Cell
SAG	ENSG00000130561	Mus musculus	-2.1494423983908915	AC/HC Precursor
SAG	ENSG00000130561	Mus musculus	1.468100554004692	Macrophage
SAG	ENSG00000130561	Homo sapiens	-2.1571635574075447	Neurogenic Cell
SAG	ENSG00000130561	Homo sapiens	-1.5999364118866044	RPC
SAG	ENSG00000130561	Macaca fascicularis	-2.325873007685309	Macrophage
SAG	ENSG00000130561	Homo sapiens	-0.9957498790814384	Melanocyte
SAG	ENSG00000130561	Homo sapiens	1.202264602649621	Pericyte
SAG	ENSG00000130561	Mus musculus	-0.5338466081063585	Horizontal Cell
SAG	ENSG00000130561	Homo sapiens	-0.43152621116934753	Retinal Ganglion Cell
SAG	ENSG00000130561	Homo sapiens	-0.4395406842864928	Macrophage
SAG	ENSG00000130561	Homo sapiens	0.4357081635503482	Horizontal Cell
SAG	ENSG00000130561	Homo sapiens	0.5696543449691303	AC/HC Precursor
SAG	ENSG00000130561	Mus musculus	0.2076439139032149	Amacrine Cell
SAG	ENSG00000130561	Mus musculus	0.7216017814579188	Melanocyte
SAG	ENSG00000130561	Mus musculus	0.07460507933413908	Muller Glia
SAG	ENSG00000130561	Macaca fascicularis	0.5057913706320654	Muller Glia
SAG	ENSG00000130561	Macaca fascicularis	0.021955991729356594	Pericyte
SAG	ENSG00000130561	Macaca fascicularis	-0.6819852060327113	Horizontal Cell
SAG	ENSG00000130561	Macaca fascicularis	0.014703148290080285	Melanocyte
SLC17A6	ENSG00000091664	Mus musculus	8.592434166138586	Retinal Ganglion Cell
SLC17A6	ENSG00000091664	Macaca fascicularis	7.734220956149193	Retinal Ganglion Cell
SLC17A6	ENSG00000091664	Homo sapiens	7.204216571755343	Retinal Ganglion Cell
SLC17A6	ENSG00000091664	Mus musculus	4.3679707834120025	Cone
SLC17A6	ENSG00000091664	Mus musculus	-4.272570468105869	RPC
SLC17A6	ENSG00000091664	Mus musculus	2.7368980871652195	Rod
SLC17A6	ENSG00000091664	Mus musculus	1.909233731220131	Bipolar Cell
SLC17A6	ENSG00000091664	Mus musculus	1.8618396955460166	Horizontal Cell
SLC17A6	ENSG00000091664	Mus musculus	1.2490939505698206	Amacrine Cell
SLC17A6	ENSG00000091664	Mus musculus	-1.5203292967405915	Macrophage
SLC17A6	ENSG00000091664	Mus musculus	-1.2047684820447992	Neurogenic Cell
SLC17A6	ENSG00000091664	Homo sapiens	1.5888214418193904	Microglia
SLC17A6	ENSG00000091664	Macaca fascicularis	-1.9897853363983478	Rod
SLC17A6	ENSG00000091664	Mus musculus	-1.3118033098430584	Pericyte
SLC17A6	ENSG00000091664	Mus musculus	-1.745745805814225	Rod Bipolar Cell
SLC17A6	ENSG00000091664	Homo sapiens	-1.1964303057195318	Melanocyte
SLC17A6	ENSG00000091664	Macaca fascicularis	1.6838753593140552	Pericyte
SLC17A6	ENSG00000091664	Macaca fascicularis	-1.825502067660203	Muller Glia
SLC17A6	ENSG00000091664	Homo sapiens	0.7588064440531944	Bipolar Cell
SLC17A6	ENSG00000091664	Homo sapiens	0.7768223491497598	Cone
SLC17A6	ENSG00000091664	Macaca fascicularis	-1.2801836789999597	Macrophage
SLC17A6	ENSG00000091664	Mus musculus	0.5281389118197851	Muller Glia
SLC17A6	ENSG00000091664	Mus musculus	0.5628602973205536	Microglia
SLC17A6	ENSG00000091664	Homo sapiens	0.49713755274570287	Amacrine Cell
SLC17A6	ENSG00000091664	Homo sapiens	-0.4863079272669456	RPC
SLC17A6	ENSG00000091664	Homo sapiens	-0.3655130707023254	Rod Bipolar Cell
SLC17A6	ENSG00000091664	Mus musculus	-0.9842130713581172	Melanocyte
SLC17A6	ENSG00000091664	Homo sapiens	-0.32980932104846034	Muller Glia
SLC17A6	ENSG00000091664	Homo sapiens	-0.388038539008251	Neurogenic Cell
SLC17A6	ENSG00000091664	Homo sapiens	-0.3375334355197384	AC/HC Precursor
SLC17A6	ENSG00000091664	Mus musculus	0.31198919299401	AC/HC Precursor
SLC17A6	ENSG00000091664	Macaca fascicularis	-0.4674994109288623	Cone
SLC17A6	ENSG00000091664	Homo sapiens	-0.24159961692612025	Macrophage
SLC17A6	ENSG00000091664	Homo sapiens	-0.27173489973524817	Horizontal Cell
SLC17A6	ENSG00000091664	Homo sapiens	0.17223027667095775	Rod
SLC17A6	ENSG00000091664	Macaca fascicularis	0.6072232043577299	Microglia
